,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Validation_Set
123,-67483,8577,8586,173.58,170.1476,231628.64920000007,0.019774167530821507,2021-12-31 17:00:00,2021-12-31 19:15:00,0 days 02:15:00,40050
124,-69470,8647,8684,171.95,177.1085,-358360.9950000002,-0.030000000000000027,2022-01-01 10:30:00,2022-01-01 19:45:00,0 days 09:15:00,40050
125,-65530,8720,8778,176.82,175.89,60942.900000000445,0.005259586019681017,2022-01-02 04:45:00,2022-01-02 19:15:00,0 days 14:30:00,40050
126,-66223,8778,8811,175.89,172.3918,231661.2985999998,0.01988856671783501,2022-01-02 19:15:00,2022-01-03 03:30:00,0 days 08:15:00,40050
127,-68823,8860,8862,172.61,169.1872,235567.36440000162,0.019829673831180283,2022-01-03 15:45:00,2022-01-03 16:15:00,0 days 00:30:00,40050
128,-71199,8965,9036,170.16,168.32,131006.16000000024,0.010813352139163124,2022-01-04 18:00:00,2022-01-05 11:45:00,0 days 17:45:00,40050
129,-72755,9036,9060,168.32,164.94379999999998,245635.43100000083,0.020058222433460116,2022-01-05 11:45:00,2022-01-05 17:45:00,0 days 06:00:00,40050
130,-82831,9174,9183,150.81,147.79379999999998,249834.86220000216,0.02000000000000013,2022-01-06 22:15:00,2022-01-07 00:30:00,0 days 02:15:00,40050
131,90309,9221,9232,141.09,141.75,59603.93999999969,0.004677865192430408,2022-01-07 10:00:00,2022-01-07 12:45:00,0 days 02:45:00,40050
132,90309,9232,9235,141.75,138.92479999999998,-255140.98680000214,-0.019930864197530984,2022-01-07 12:45:00,2022-01-07 13:30:00,0 days 00:45:00,40050
133,90098,9254,9256,139.25,139.24,-900.9799999991806,-7.181328545768917e-05,2022-01-07 18:15:00,2022-01-07 18:45:00,0 days 00:30:00,40050
134,90098,9256,9259,139.24,139.24,0.0,0.0,2022-01-07 18:45:00,2022-01-07 19:30:00,0 days 00:45:00,40050
135,90098,9259,9272,139.24,136.45520000000002,-250904.9103999991,-0.019999999999999907,2022-01-07 19:30:00,2022-01-07 22:45:00,0 days 03:15:00,40050
136,87021,9282,9287,141.28,138.46419999999998,-245033.7318000021,-0.019930634201585695,2022-01-08 01:15:00,2022-01-08 02:30:00,0 days 01:15:00,40050
